post_name,address,company,pay,basic_request,JD,label
数据分析师（医药数据行业）,静安区,燃数科技,10k-15k,上海 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责 
1、搜集、挖掘创新药研发管线和竞争情报，包括重要疾病、重要靶点、重要技术、重要企业研发热点等，整合医药行业国际前沿资讯、临床试验、监管信息、学术会议和期刊文献等信息，输出数据路径分析报告。 
2、负责公司数据产品工作，把控数据质量，保证数据的及时性、准确性和一致性，挖掘数据产品业务方向，并不断优化数据服务。 
3、理解燃数数据产品，深入调研和解析客户需求，主导医药相关数据产品升级与迭代，运营与支持。 
4、立足公司大数据平台，发挥专业优势，作为专家参与到部门项目研究、行业研究报告以及项目咨询服务中。 
 
岗位要求 
1、一年及以上相关经验，本科及硕士以上学历，药学、生物制药、生物信息、公共卫生等相关专业。 
2、具有较强的信息检索、收集、整合和分析能力，精通药物信息查询常用网站及商业数据库，熟悉药物研发和审评相关规定和流程。 
3、对创新药行业有一个较为清晰的理解，具有清晰准确的行业认知。 
4、有药物研发、立项调研、情报分析、临床医学开发工作经历优先。 
5、工作态度积极认真，具有良好的团队协作、沟通表达和写作能力，较强的EXCEL数据处理和PPT制作能力。",发展空间大 团队协助nice 待遇好 行业好
ip调研与数据分析专家(j10742),龙柏,卡游动漫,20k-25k,上海 / 经验5-10年 / 硕士及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责: 
1、IP价值与热度评估：结合产品属性，使用各种海内外监测工具、数据报告和媒体资源定时输出IP价值与热度的评估动态； 
2、通过对现有合同销售数据的分析，定期输出IP的商业化走势分析报告； 
3、监控与分析版权方的战略与动态，定期输出报告； 
4、监测竞争对手的产品动态，定时输出市场商业情报。 
任职资格: 
1、硕士及以上学历，5年以上版权分析与热度调研工作经验，熟练掌握日语； 
2、熟悉运用监测IP热度与竞品的各种工具与数据源；擅长各类分析相关的软件； 
3、热爱动漫行业，熟悉各类动漫作品，并且保持持续的阅读量； 
4、有日本头部版权方类似岗位工作经验者优先。",氛围好 15薪 年终奖 弹性工作
数据分析工程师-2023届,洋泾,复星健康,12k-20k,上海 / 在校/应届 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"职位描述： 
在这里，你将会学习到先进的统计建模方法，开发各类分析方法及模型工具，实现对客户的个性化管理； 
在这里，你将会建立起对行业、产品、和客户的深度理解，能够不断开发新的客户经营机会并实施； 
在这里，你将会与运营部门、技术部门保持紧密的合作，完成数据的收集，促进分析决策的实施； 
在这里，你将会获得行业领先互联网医疗企业的管理理念，获得各类行业大佬的指导。 
 
岗位要求： 
如果你，熟悉SAS，SPSS等统计分析软件，熟悉SOL; 
如果你，所学专业是数学，统计，运筹学等相关专业； 
如果你，具备良好的沟通能力和报告讲解能力，并期望提升自己在管理及组织能力方面的锻炼； 
如果你，具备优秀的团队合作精神，诚实、勤奋、严谨；积极创新、乐于面对挑战、负责敬业等特质。 
这么优秀的你，那就加入到我们同样优秀的大数据团队吧！",个人成长、专业发展、团队氛围、行业优势
管培生（数据分析）,虹口区,天籍信息科技,8k-13k,上海 / 在校/应届 / 硕士及以上 /岗位所属职位类型数据分析师 / 全职,"此岗位是偏业务的数据分析岗，非纯技术岗位！

岗位职责：
1.销售数据、重点产品、重点客户的分析；
2. 选品、采购、处理订单；
3. 公司的系统、跨境电商平台的政策规则培训
4. 整理、编辑相应培训课件；
5. 其他：公司安排的其他工作。

岗位要求：
1.硕士及以上，应届毕业及两年内优先
2.语言表达能力和沟通能力较强，有较强解说能力，良好的自学能力及问题处理能力；
3.能吃苦、执行力良好，富有团队荣誉感和协作力；
4.性格坚韧，思维敏捷，具备良好的应变能力和承压能力；
5.熟练使用常见的办公软件，如excel，ppt等；
6. 有一定的计算机基础,会SPSS及Python者优先；
7.有跨境电商运营经验优先。",五险一金 定期团建 定期体检 带薪年假 双休
数据分析,普陀区,收钱吧,10k-13k,上海 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"我们需要你：
1、负责部门日常的数据需求，报表需求，提供数据支持；
2、负责部门的数据平台搭建与优化，数据安全管理；
3、基于数据的底层逻辑，进行总结、分析、测算，为业务决策做支持
4、负责部门的绩效、利润数据计算与汇报；
我们希望你是：
1、本科及以上学历，计算机、统计、数学等相关专业优先；
2、1-2年数据处理、数据分析相关工作；
3、熟练应用sql、R、python等一种或多种数据工具，熟练操作Excel、PPT；
4、拥有较强的主观能动性，对数据分析有热情，善于从数据中发现问题和风险，并提出解决方案和优化建议；
5、具备优秀的学习能力、沟通能力、协作能力，细心耐心，具备高度责任心，能承受较强的工作压力。",行业**，高速发展
"数据分析顾问(Consultant, Analysis&Research)",南京西路,STORM,17k-25k,上海 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"[数据分析顾问]为顾问服务部【顾客智识与消费行为研究组】的顾问团队成员之一, 工作的职责为支持所有的营销与运营的数据研究工作. 你将扮演非常重要的智能角色, 为整个营销与运营提供精准的数据支持与理论依据。 
 
 
 
你负责根据顾客行为数据与CRM计划执行状态，为客户提供专业与深刻的数据分析与解读，用以建议与协助客户根据分析结果制定CRM与整合营销策略以达成客户之营业目标. 
 
 
 
一个完整的CRM团队包含了你所在的顾客智识与消费行为研究团队, 另外还有项目管理与运营团队、IT科技团队、执行业务团队。你的主管会负责培训与管理你的日常工作, 培训的内容包含了使你学会各种分析报告的思路设计与内容制作外, 另外专业上协助你从实作中学习对数据的解读与发现数据对于行销策略的意义。你与你的主管一起向客户负责,完成工作使命. 
 
 
 
跟所有IMC(整合营销传播)的Agency一样, 由于你可能承接不同行业不同品牌的工作, 因此这个工作将给予你各种学习。 但比起其它行业的数据分析员, 在的工作需要学习的基础知识要更多, 比如各种数据分析方法，消费社会学领域相关的知识，数据库管理 
 
 
 
分析研究人员如同艺术家，需要对数据有足够的热情、耐心与积极性，我们希望你具备这三种特质，并拥有缜密的逻辑思维与创新意识，善于深入研究并敢于尝试的勇气，渴望接受挑战并能承担压力。如果你还掌握SQL或Oracle数据库查询，分析软件SPSS或SAS的应用，数据挖掘等相关技能，将使我们更加确信您对此职位能否胜任。 
 
 
 
分析人员的日常工作就是用左手编写研究方案，并用右手制造客户的数据管理工具。定期汇整客户日常营业数据以分析其顾客的消费行为与形态，设定各项经营的KPI量化指标与财务预算规划，根据与客户协定的分析服务的SOW提供各项数据分析报告以及客户所需的延伸分析需求服务，透过各项量化的统计数据向客户提出建议。这个工作需要你站在***决策者的视角去看事情，因为是与***客户的决策者一起工作。 
 
 
 
职位要求： 
 
- 必须熟悉SQL数据库 
 
- 有数理统计理论基础，本科以上学历，统计学、数学、计量经济学、计算机等专业 
 
- 熟练操作Microsoft Office办公软件 熟练使用EXCEL、PPT 
 
- 有化妝品行业分析行业相关数据分析经验者优先考虑 
 
 
 
这份工作将给予你完整的品牌与企业上对CRM/SCRM/私域营销的全面知识与技术的训练, 你将成为这个领域的专家与顾问",五险一金 通讯补贴 年终奖金 优于法定节假日
数据分析主管(Exe. or Sr.Consultant of BI),南京西路,STORM,25k-33k,上海 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"职务说明： 
 
- STORM为一CRM Agency, 数据分析与消费者研究是我们很重要的服务项目, 因此这个职务的合适人选必须有很丰富的数据分析与研究工作背景 
 
- 整体搭建BI团队，应对客戶对数据分析的需求, 持续优化BI的咨询服務模型， 
 
- BI团队為客戶对BI分析工具的开发，报表平台的创建和维护，可视化工具/平台的开发提供咨询与服務 
 
- 这个职务会向各行各业的客户进行研究报告的交付与面对面的咨询, 需要有极好的表达与演说能力 
 
- 这个经理人即为此一BU的P&L负责人, 对组织发展, 业务开发, 团队管理负责. 这个职务需要对于各种数据分析法与数据分析工具有高度的知识量",五险一金 年终奖金 通讯补贴 优于法定节假日
数据分析经理,杨浦区,鹿兹,15k-21k,上海 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"【工作职责】1.负责海外金融信贷类产品的运营优化相关数据分析工作 2.梳理业务核心逻辑，构建能够刻画业务当前状态的数据体系；3.全面分析各项影响业务增长的因素，结合业务方向，给出可落地的优化方案；4.区别传统回答问题型分析师，希望能够通过数据分析帮助研发团队解决实际问题；5.与风控分析同学联动，提升产品利润率 
【职位要求】：1.数学、统计学、经济学相关专业本科毕业优先，3年及以上工作经验；2.具备完备的统计学相关知识与娴熟的SQL技巧；3.具备基本的编程能力和机器学习基础；4.有海外信贷项目经验者优先，对研发体系具备理解力优先，英文/西班牙语流利优先 5.创新能力强，性格严谨细致认真；",创业团队和业务紧密结合，了解范围广，权限大
数据分析师,北京东路,晓得,20k-30k,上海 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"北上广深杭
招数据分析/数据开发/数据仓库
任职要求：本科及以上，2-3年以上python实际开发经验 熟悉数据库 pandas numpy框架 ，处理过自动化脚本 最好做过因子ic分析 ，熟悉linux语言命令，最好会使用交易所数据存储工具clickhouse（不会也可以）
工作职责：常规工作写Python脚本，框架，日常数据处理，熟悉工作后负责人每天早晨8:30会以邮件形式告知当天需要换仓的股票和期货，现操作中频交易，后期考虑高频交易，偶尔周末或下班时间会有工作支持情况但不多，使用远程工具操作即可",薪资待遇优厚
建模数据分析师,静安区,劢联,12k-18k,上海 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责: 
 1、 数据模型研发，预判用户价值 ——深入了解互联网产品及商业模式，通过对用户进行特征分析，进行用户分层，预判用户行为，对用户提供差异化的运营策略支持；2、 数据平台建设，仪表盘搭建 ——数据模型可视化、监控业务数据、模型质量、用户行为 ；3、 数据分析专项 — 针对异常数据、行业变动、模型改动进行专项的分析，分析结论应用到业务并迭代入模 ；4、 团队合作 —推进数据项目落地，与产品、渠道、运营、技术、大数据团队协同 。任职资格: 
1、 3年以上数据分析经验，了解分布式存储、计算原理，有分布式数据项目经验；2、 积极主动，有强烈的业务思维;3、 本科以上学历，统计学、计算机系优先;4、计算机或统计学专业，有算法和机器学习基础，理解常见经典模型，有1年以上非外包类数据建模项目经历； 
5、分析和编程能力佳，逻辑性强；",发展空间大，福利完善。
ip调研与数据分析专家(j10742),龙柏,卡游动漫,20k-25k,上海 / 经验5-10年 / 硕士及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责: 
1、IP价值与热度评估：结合产品属性，使用各种海内外监测工具、数据报告和媒体资源定时输出IP价值与热度的评估动态； 
2、通过对现有合同销售数据的分析，定期输出IP的商业化走势分析报告； 
3、监控与分析版权方的战略与动态，定期输出报告； 
4、监测竞争对手的产品动态，定时输出市场商业情报。 
任职资格: 
1、硕士及以上学历，5年以上版权分析与热度调研工作经验，熟练掌握日语； 
2、熟悉运用监测IP热度与竞品的各种工具与数据源；擅长各类分析相关的软件； 
3、热爱动漫行业，熟悉各类动漫作品，并且保持持续的阅读量； 
4、有日本头部版权方类似岗位工作经验者优先。",氛围好 15薪 年终奖 弹性工作
数据分析工程师-2023届,洋泾,复星健康,12k-20k,上海 / 在校/应届 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"职位描述： 
在这里，你将会学习到先进的统计建模方法，开发各类分析方法及模型工具，实现对客户的个性化管理； 
在这里，你将会建立起对行业、产品、和客户的深度理解，能够不断开发新的客户经营机会并实施； 
在这里，你将会与运营部门、技术部门保持紧密的合作，完成数据的收集，促进分析决策的实施； 
在这里，你将会获得行业领先互联网医疗企业的管理理念，获得各类行业大佬的指导。 
 
岗位要求： 
如果你，熟悉SAS，SPSS等统计分析软件，熟悉SOL; 
如果你，所学专业是数学，统计，运筹学等相关专业； 
如果你，具备良好的沟通能力和报告讲解能力，并期望提升自己在管理及组织能力方面的锻炼； 
如果你，具备优秀的团队合作精神，诚实、勤奋、严谨；积极创新、乐于面对挑战、负责敬业等特质。 
这么优秀的你，那就加入到我们同样优秀的大数据团队吧！",个人成长、专业发展、团队氛围、行业优势
管培生（数据分析）,虹口区,天籍信息科技,8k-13k,上海 / 在校/应届 / 硕士及以上 /岗位所属职位类型数据分析师 / 全职,"此岗位是偏业务的数据分析岗，非纯技术岗位！

岗位职责：
1.销售数据、重点产品、重点客户的分析；
2. 选品、采购、处理订单；
3. 公司的系统、跨境电商平台的政策规则培训
4. 整理、编辑相应培训课件；
5. 其他：公司安排的其他工作。

岗位要求：
1.硕士及以上，应届毕业及两年内优先
2.语言表达能力和沟通能力较强，有较强解说能力，良好的自学能力及问题处理能力；
3.能吃苦、执行力良好，富有团队荣誉感和协作力；
4.性格坚韧，思维敏捷，具备良好的应变能力和承压能力；
5.熟练使用常见的办公软件，如excel，ppt等；
6. 有一定的计算机基础,会SPSS及Python者优先；
7.有跨境电商运营经验优先。",五险一金 定期团建 定期体检 带薪年假 双休
数据分析,普陀区,收钱吧,10k-13k,上海 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"我们需要你：
1、负责部门日常的数据需求，报表需求，提供数据支持；
2、负责部门的数据平台搭建与优化，数据安全管理；
3、基于数据的底层逻辑，进行总结、分析、测算，为业务决策做支持
4、负责部门的绩效、利润数据计算与汇报；
我们希望你是：
1、本科及以上学历，计算机、统计、数学等相关专业优先；
2、1-2年数据处理、数据分析相关工作；
3、熟练应用sql、R、python等一种或多种数据工具，熟练操作Excel、PPT；
4、拥有较强的主观能动性，对数据分析有热情，善于从数据中发现问题和风险，并提出解决方案和优化建议；
5、具备优秀的学习能力、沟通能力、协作能力，细心耐心，具备高度责任心，能承受较强的工作压力。",行业**，高速发展
"数据分析顾问(Consultant, Analysis&Research)",南京西路,STORM,17k-25k,上海 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"[数据分析顾问]为顾问服务部【顾客智识与消费行为研究组】的顾问团队成员之一, 工作的职责为支持所有的营销与运营的数据研究工作. 你将扮演非常重要的智能角色, 为整个营销与运营提供精准的数据支持与理论依据。 
 
 
 
你负责根据顾客行为数据与CRM计划执行状态，为客户提供专业与深刻的数据分析与解读，用以建议与协助客户根据分析结果制定CRM与整合营销策略以达成客户之营业目标. 
 
 
 
一个完整的CRM团队包含了你所在的顾客智识与消费行为研究团队, 另外还有项目管理与运营团队、IT科技团队、执行业务团队。你的主管会负责培训与管理你的日常工作, 培训的内容包含了使你学会各种分析报告的思路设计与内容制作外, 另外专业上协助你从实作中学习对数据的解读与发现数据对于行销策略的意义。你与你的主管一起向客户负责,完成工作使命. 
 
 
 
跟所有IMC(整合营销传播)的Agency一样, 由于你可能承接不同行业不同品牌的工作, 因此这个工作将给予你各种学习。 但比起其它行业的数据分析员, 在的工作需要学习的基础知识要更多, 比如各种数据分析方法，消费社会学领域相关的知识，数据库管理 
 
 
 
分析研究人员如同艺术家，需要对数据有足够的热情、耐心与积极性，我们希望你具备这三种特质，并拥有缜密的逻辑思维与创新意识，善于深入研究并敢于尝试的勇气，渴望接受挑战并能承担压力。如果你还掌握SQL或Oracle数据库查询，分析软件SPSS或SAS的应用，数据挖掘等相关技能，将使我们更加确信您对此职位能否胜任。 
 
 
 
分析人员的日常工作就是用左手编写研究方案，并用右手制造客户的数据管理工具。定期汇整客户日常营业数据以分析其顾客的消费行为与形态，设定各项经营的KPI量化指标与财务预算规划，根据与客户协定的分析服务的SOW提供各项数据分析报告以及客户所需的延伸分析需求服务，透过各项量化的统计数据向客户提出建议。这个工作需要你站在***决策者的视角去看事情，因为是与***客户的决策者一起工作。 
 
 
 
职位要求： 
 
- 必须熟悉SQL数据库 
 
- 有数理统计理论基础，本科以上学历，统计学、数学、计量经济学、计算机等专业 
 
- 熟练操作Microsoft Office办公软件 熟练使用EXCEL、PPT 
 
- 有化妝品行业分析行业相关数据分析经验者优先考虑 
 
 
 
这份工作将给予你完整的品牌与企业上对CRM/SCRM/私域营销的全面知识与技术的训练, 你将成为这个领域的专家与顾问",五险一金 通讯补贴 年终奖金 优于法定节假日
数据分析经理,杨浦区,鹿兹,15k-21k,上海 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"【工作职责】1.负责海外金融信贷类产品的运营优化相关数据分析工作 2.梳理业务核心逻辑，构建能够刻画业务当前状态的数据体系；3.全面分析各项影响业务增长的因素，结合业务方向，给出可落地的优化方案；4.区别传统回答问题型分析师，希望能够通过数据分析帮助研发团队解决实际问题；5.与风控分析同学联动，提升产品利润率 
【职位要求】：1.数学、统计学、经济学相关专业本科毕业优先，3年及以上工作经验；2.具备完备的统计学相关知识与娴熟的SQL技巧；3.具备基本的编程能力和机器学习基础；4.有海外信贷项目经验者优先，对研发体系具备理解力优先，英文/西班牙语流利优先 5.创新能力强，性格严谨细致认真；",创业团队和业务紧密结合，了解范围广，权限大
数据分析主管(Exe. or Sr.Consultant of BI),南京西路,STORM,25k-33k,上海 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"职务说明： 
 
- STORM为一CRM Agency, 数据分析与消费者研究是我们很重要的服务项目, 因此这个职务的合适人选必须有很丰富的数据分析与研究工作背景 
 
- 整体搭建BI团队，应对客戶对数据分析的需求, 持续优化BI的咨询服務模型， 
 
- BI团队為客戶对BI分析工具的开发，报表平台的创建和维护，可视化工具/平台的开发提供咨询与服務 
 
- 这个职务会向各行各业的客户进行研究报告的交付与面对面的咨询, 需要有极好的表达与演说能力 
 
- 这个经理人即为此一BU的P&L负责人, 对组织发展, 业务开发, 团队管理负责. 这个职务需要对于各种数据分析法与数据分析工具有高度的知识量",五险一金 年终奖金 通讯补贴 优于法定节假日
数据分析师,北京东路,晓得,20k-30k,上海 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"北上广深杭
招数据分析/数据开发/数据仓库
任职要求：本科及以上，2-3年以上python实际开发经验 熟悉数据库 pandas numpy框架 ，处理过自动化脚本 最好做过因子ic分析 ，熟悉linux语言命令，最好会使用交易所数据存储工具clickhouse（不会也可以）
工作职责：常规工作写Python脚本，框架，日常数据处理，熟悉工作后负责人每天早晨8:30会以邮件形式告知当天需要换仓的股票和期货，现操作中频交易，后期考虑高频交易，偶尔周末或下班时间会有工作支持情况但不多，使用远程工具操作即可",薪资待遇优厚
商业数据分析专家（MJ002651）,徐汇区,奇点云,25k-40k,上海 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1. 根据客户的业务场景，帮助客户梳理业务需求，搭建业务指标体系，完成数据监控及分析； 
2. 通过对数据的敏锐洞察以及定性和定量分析，发现问题和机会点； 
3. 能够根据实际业务，完成深入的专项数据分析，提出策略，形成数据分析报告； 
4. 围绕用户行为展开研究，与客户一起构建增长实验，通过实验和分析总结，实现数据驱动； 
5. 基于用户行为、标签和生命周期，通过统计分析、建模等方式，构建不同场景下的增长模型； 
6. 结合企业特点，在数据团队的协助下撰写蓝图设计文档MRD，帮助企业完成数字化业务赋能规划。 
 
任职要求： 
1. 统计学、数学、计算机等相关专业学历，在用户增长、产品优化、商业分析有3年及以上相关经验者优先 
2. 具有较强的结构化思维、业务场景理解和分析能力 
3. 统计基础扎实，熟练使用 SQL、Excel，熟悉Tableau、帆软BI或类似BI工具 
4. 具备较强的表达和主动沟通能力，擅长与内部及外部合作团队交流沟通 
5. 具备良好的逻辑思维和组织能力，能够独立分析和解决问题 
6. 拥有一个或多个垂直业务域的业务知识与实战经验的候选人优先，例泛零售行业（快消、鞋服、美妆、日化、商超等）等 
7. 能接受乙方出差的工作模式。",大牛带队 朝阳行业
建模数据分析师,静安区,劢联,12k-18k,上海 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责: 
 1、 数据模型研发，预判用户价值 ——深入了解互联网产品及商业模式，通过对用户进行特征分析，进行用户分层，预判用户行为，对用户提供差异化的运营策略支持；2、 数据平台建设，仪表盘搭建 ——数据模型可视化、监控业务数据、模型质量、用户行为 ；3、 数据分析专项 — 针对异常数据、行业变动、模型改动进行专项的分析，分析结论应用到业务并迭代入模 ；4、 团队合作 —推进数据项目落地，与产品、渠道、运营、技术、大数据团队协同 。任职资格: 
1、 3年以上数据分析经验，了解分布式存储、计算原理，有分布式数据项目经验；2、 积极主动，有强烈的业务思维;3、 本科以上学历，统计学、计算机系优先;4、计算机或统计学专业，有算法和机器学习基础，理解常见经典模型，有1年以上非外包类数据建模项目经历； 
5、分析和编程能力佳，逻辑性强；",发展空间大，福利完善。
数据分析师,江湾,八客,15k-20k,上海 / 经验不限 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1、协助上级制定并优化线上信贷产品反欺诈流程及政策； 
2、结合实际欺诈场景，提出政策及流程防控方案, 并根据产品的业务端需求调整反欺诈政策方案及相关流程； 
3、梳理反欺诈已有防控手段，并结合防控需求，制定防控方案； 
4、定期监测和分析各项风险指标，收集并整理风险事件及欺诈案件的数据信息，总结欺诈与逾期特征，对反欺诈的规律和特征进行分析； 
5、对反欺诈策略进行测试分析，撰写相关测试文档； 
6、分析欺诈案件作案手法和特征，提出防范建议并协助改善内部流程； 
7、完成上级完成交付的其他相关工作。 
 
任职要求： 
1、良好的数据分析技能和业务理解能力，具有数据分析/商业分析/数据产品相关工作经验优先； 
2、熟练使用SQL、Excel，掌握一门主流的数据分析工具，python优先； 
3、数字常用的建模模型，如：逻辑回归，线性回归，决策树，SVM等； 
4、良好的沟通表达能力，跨团队协作能力； 
5、具有较强的规划、策略分析能力，思维清晰，条理性强； 
6、对数据敏感，具有优秀的数据分析能力和解读能力，对数据监控、风险预警、数据化运营具有独到的见解； 
7、具有客户导向的思维模式和服务意识，善于跨团队合作，具有大局观。",大牛带队
【MLBB】数据分析专家-数据挖掘方向(X9477),闵行区,沐瞳科技,25k-40k,上海 / 经验5-10年 / 本科及以上 /岗位所属职位类型游戏其他职位 / 全职,"职位描述： 
1、构建并完善游戏项目运营数据分析体系，并负责日常游戏相关业务的数据整理、统计、分析，撰写和汇总分析报告。 
2、针对游戏项目进行专项数据分析，包括并不限于用户价值、流失、游戏生态、活动版本效果、用户画像分析等，为运营决策、产品方向、销售策略提供数据支持。 
3、研究游戏的用户精细化运营，如用户画像的应用等。 
4、对产品、运营、市场提供数据分析支持。 
5、沉淀分析思路与框架， 提炼数据产品需求，数据技术与开发团队协作进行数据建模工作，推动完善游戏精细化运营数据分析体系；完成理念、技能储备，工具培训。 
6，技术专家方向：运用数据挖掘和机器学习方法和技术，深入挖掘和分析海量商业数据 
 
职位要求： 
1、5年以上工作经验，至少3年以上从事游戏数据分析工作，对数据分析感兴趣； 
2、拥有手游完整项目数据分析经验，有丰富的跨团队、部门的项目资源整合能力，能够独立开展研究项目； 
3、具备良好的逻辑思考和分析能力，对数据敏感，熟悉数据收集，数据分析，数据建模和数据挖掘方法； 
4、熟悉数据处理，服务器构架模式，mysql数据库，对SQL操作熟练，精通数据分析、掌握数据挖掘基本原理和主要算法（决策树、聚类、关联规则、回归分析等）； 
5、熟练操作办公软件，熟练掌握Excel、SQL及至少一种分析软件（SPSS、SAS、R等）； 
6、具有良好的团队协作能力、语言表达能力； 
7、有游戏项目数据模型建立和运营经验、精细化数据运营经验、产品完整周期的数据分析规划经验优先。 
8、技术专家方向：熟练掌握常用机器学习算法，熟练运用SQL、Python等工具；二年以上算法开发或算法研究相关工作经验",出海成功项目，大流量，快速发展公司
数据分析专员,北外滩,祝音科技,4k-6k,上海 / 在校/应届 / 本科及以上 /岗位所属职位类型数据分析师 / 实习,"职位：数据分析专员（实习期四个月） 
学历要求：本科/硕士 
薪资待遇：200元~300元/日（含绩效考核）（实习期满提供转正） 
工作地点：上海市虹口区四川北路1318号1903室（不支持线上） 
工作时间：优先考虑每周五个工作日（可偶尔只工作四个工作日） 
工作内容： 
A.针对金融类的底层数据治理与模型标签的标注； 
B. 针对金融类的信息或文本进行标注； 
C. 负责算法的特征工程，持续拓展业务标签； 
D. 结合可视化产品，进行数据 分析和产出报告与文档。 
经验要求： 
A.熟练掌握Python和 SQL语言的； 
B.了解Excel的使用方式； 
C.有相关校内外项目经验的； 
D.数据处理专业或计算机专业的本科/硕士学历。 
如有下列能力者，将优先考虑： 
A.掌握或了解可实操机器学习/深度学习技术的； 
B.熟练阅读金融类及人工智能类英语文献或报告的； 
C.拥有金融知识储备的； 
D.学习能力强，愿意广纳接受新技术和事物的。",绩效奖金
数据分析师 (MJ000032),中山公园,CraiditX,15k-20k,上海 / 经验5-10年 / 学历不限 /岗位所属职位类型数据分析师 / 全职,"【岗位职责】
1、金融行业营销数字化项目，包括开放市场获客、存量客户运营、客户价值提升等；
2、与Line Manager一起完成常规项目的交付，包括周报，结案，优化建议报告；
3、针对具体营销场景问题构建解决方案，根据方案相应技术产出制定使用策略，并针对策略效果进行业务评估；洞察策略应用底层存在的数据问题，并能够协同业务方及开发人员设计优化方案
4、完成日常服务工作，解答和分析客户在系统，数据，标签，策略等相关的问题；
5、通过SQL在系统中做数据拉取分析，基于Python构建大数据挖掘及相关AI模型构建、评估


【岗位要求】
1、本科及以上学历，有营销及大数据分析相关知识优先；
2、至少1年以上相关数据分析经验；
3、良好的数据分析以及数据呈现能力，熟练使用Python，SQL等分析工具；
4、良好的跨团队协作能力和项目管理能力，快速的学习能力，良好的沟通能力。",AI金融 精英团队 技术氛围浓 扁平管理
数据分析工程师(J10890),青浦区,中通快递,15k-25k,上海 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责: 
1、搭建运营报表体系，并对运营数据进行统一管理，建立、优化和完善运营数据指标体系； 
2、深度分析城市数据，针对关键问题进行业务诊断并形成专项分析报告； 
3、通过数据发现业务规律与潜在问题，在规律中寻找增长点，并建立预警机制，确保业务健康； 
4、对接产品运营，完善数据分析工具，提升数据输出效能； 
5、赋能数据运营团队，提供方法论和工具指导，提升团队的工作效率。 
任职资格: 
1、本科及以上学历，统计/数学/计算机相关专业学历背景优先，优秀者可适当放宽； 
2、3年及以上数据分析经验，有数据运营工作经验者优先； 
3、具备较强的数据敏感度和逻辑思维，能够独立搭建数据模型与数据体系，并能通过数据发现问题提供策略； 
4、精通SQL、Python、EXCEL，BI背景优先考虑。",大平台、不内卷、发展快
数据分析G00179,黄浦区,italki,10k-20k,上海 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"Responsibilities 
Proactively analyze data to answer key questions from stakeholders or out of self-initiated curiosity with an eye for what drives business performance 
Work in collaboration with the data engineers to define data models and data points 
Light-weight data extraction, transformation and load from different sources. 
Analysis consolidation and Insight sharing, delivering data in a useful and appealing way to all stakeholders 
Proactive participation with business to understand, identify data sources, perform analysis and build reports 
Be a resource and advocate for data within the organization by teaching and empowering others to use data 
Monitoring of the business pulse and extraction of key drivers to business growth. 
 
Requirements 
Bachelor’s Degree in Statistics, Mathematics, Data Science or related field 
2+ Years of professional experience working with Data Analysis, Data Mining, Data Statistics and other related working experience 
Strong in analytics and problem solving. Proficient in the use of SQL, R, Python and other data analysis languages, able to extract core results or spot issues from data 
Highly analytical mindset and experience in user behavioural research 
Experience working with visualization tools such as Looker, Tableau Qlik Sense or any other 
Experience working in Agile environment 
Knowledgeable about performance analysis, experimentations and statistical tests 
Solid interpersonal skills and ability to work in a multicultural environment 
Flexibility to grow in a fast changing team and company 
Excellence in presentation, spoken and written skills in English 
 
Plus 
Passion for language and education 
Additional language skills aside from required English 
Experience working with Cloud computing platforms like AWS, GCP or any other 
Experience working with Google Analytics 
Experience in the internet industry",全球市场，国际团队，成长快速
