post_name,address,company,pay,basic_request,JD,label
移动生态用户增长部_用户增长数据分析师（J46991）,海淀区,百度,15k-20k,北京 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位要求： 
- 负责多个APP的用户增长相关业务数据分析工作 
- 快速响应业务分析需求，提取关键数据并结合业务场景进行分析与解读，洞察业务机会，产出专题分析报告 
- 深入理解业务，根据业务情况梳理完善数据指标体系并搭建对应的日常监控机制，完成日常监控分析 
- 通过数据分析定位业务问题并与产品、运营、研发等紧密配合，推进落地 
 
任职资格： 
- 本科及以上学历，统计、数学相关专业优先 
- 2年以内数据分析工作经验，需精通SQL，有专业数据分析工具使用技能者优先 
- 能够快速学习并理解业务，通过数据分析形成洞察，协助推动业务决策落地",发展前景大
数据分析师（消费金融）(j25909),大山子,五八同城信息技术有限公司,15k-30k,北京 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责: 
1、深入理解业务，梳理搭建业务数据监控及分析体系，完善对业务核心策略及流程转化重要环节的数据监控及预警能力，帮助团队感知业务表现，发现异常，精准定位问题； 
2、管理业务数据需求，做好数据的支持和基础保障，建设数据报表，推进业务数据产品的建设，提升团队的运行效率，并不断推进数据产品优化，提升数据与分析效率； 
3、深入了解业务策略，持续跟踪业务动作，结合行业及业务相关的数据分析，洞察剖析业务问题和路径机会，形成高质量的业务分析报告，并输出高质量观点； 
 
任职资格: 
1、本科及以上学历，3年以上数据分析工作经验，互联网金融相关优先 
2、熟练掌握SQL等相关数据提取工具，熟练操作常用办公软件，熟练应用常用数据统计和分析方法 
3、具备良好的逻辑思维能力和资源协调的沟通能力，有跨部门多方密切配合的经验和意识 
4、工作具有责任心和耐力，能够积极主动承担工作，拒绝躺平",互联网金融
资深数据分析师,朝阳区,美团,20k-30k,北京 / 经验3-5年 / 本科及以上 /岗位所属职位类型运营经理 / 全职,"岗位目的：本岗位负责美团高端酒店业务数据体系的部分建设及数据分析挖掘工作。以深入了解业务为前提，通过数据分析挖掘问题点和机会点，提供决策支持、制定业务策略并推动执行。 
岗位描述部门介绍：美团酒店是美团旗下的综合住宿服务平台，始终秉承“帮大家住得更好”的使命。成立以来，屡次刷新中国在线住宿行业新纪录。目前，美团已覆盖超过40万家国内酒店，以及全球200多个国家的50000多个城市。我们求贤若渴，期待你的加入。 
学历要求：大学本科经验要求：5年岗位职责：1、负责美团高端酒店业务的部分数据体系建设、数据分析挖掘工作。2、深入了解业务，并通过数据分析挖掘问题点和机会点，提供决策支持、制定业务策略并推动执行。3、优化分析方法、提炼数据模型及分析方法论，提升分析效率。4、进行专项分析、项目复盘、周期性业务复盘，输出专题分析报告。5、完成其他数据支持工作。 
岗位基本要求：1、有5年及以上数据分析或数据运营工作经验。有酒店、旅游相关行业分析经验优先。2、熟练使用数据库语言，能从复杂的数据关系中运算并提取所需数据，并建设可视化报表。3、熟练使用办公软件，有良好的报告撰写能力；4、具备良好的沟通和协调能力，能较好地理解他人观点及清晰表达自身观点。逻辑思维能力优秀，对数据敏感，能快速理解业务，找到数据背后的业务动因，提炼独立的见解。5、具备良好的执行力和项目推动能力，有较强的解决问题的能力。6、工作严谨，具备高度的责任心；自驱力强，具备刨根问底的精神；有良好的团队合作精神。 
具备以下优先：- 
岗位亮点：作为美团旗舰业务之一，美团酒店业务不仅是公司的现金奶牛，同时也是重要的增长动力。高端住宿商务部属于美团酒店下重要的商务部门之一，主要负责高星酒店客房业务，给消费者提供更全更优的住宿产品。目前业务属于飞速发展阶段，希望你可以与部门一起迎接挑战，快速成长。",发展大平台
高级数据分析师,望京,陌陌,20k-40k,北京 / 经验不限 / 学历不限 /岗位所属职位类型数据分析师 / 全职,"岗位职责：
1、关注社交/社区行业发展变化趋势，研究和收集竞对情报，能够及时发现关键变化并形成洞察；
2、从全局出发，通过定量/定性方法对业务方向或课题进行分析与研究，寻找增长机会点与可行性；
3、对渠道投放全链路进行策略优化，包括但不限于人群、素材、落地承接等，通过对不同环节的针对性优化提升整体投放效率；
4、探索不同用户群体留存提升的关键路径，并制定行之有效的业务优化策略，驱动目标达成；
5、数据嗅觉灵敏，能够基于对业务的理解定位到关键问题和痛点所在，为业务增长保驾护航；
岗位要求 :
1、3年以上互联网数据分析相关工作经验，具备复杂数据分析及规律总结能力；
2、有较强的沟通与协调能力，能够跨团队、跨部门整合资源，通过有序的项目管理推进项目进度达成；
4、具备从宏观到微观的业务问题理解能力，针对核心问题构建完整分析框架，能够保持独立思考并产出深刻见解；
3、有明确的目标感和强烈的自我驱动力，有完成业务核心指标提升的经验更好；
5、加分项：对社交/社区行业有深入了解，有完整的增长方法论和实战经验者优先；",福利待遇好，发展前景大
数据分析师（消费金融）(j25909),酒仙桥,五八同城信息技术有限公司,15k-25k,北京 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责: 
1、深入理解业务，梳理搭建业务数据监控及分析体系，完善对业务核心策略及流程转化重要环节的数据监控及预警能力，帮助团队感知业务表现，发现异常，精准定位问题； 
2、管理业务数据需求，做好数据的支持和基础保障，建设数据报表，推进业务数据产品的建设，提升团队的运行效率，并不断推进数据产品优化，提升数据与分析效率； 
3、深入了解业务策略，持续跟踪业务动作，结合行业及业务相关的数据分析，洞察剖析业务问题和路径机会，形成高质量的业务分析报告，并输出高质量观点； 
 
任职资格: 
1、本科及以上学历，3年以上数据分析工作经验，互联网金融相关优先 
2、熟练掌握SQL等相关数据提取工具，熟练操作常用办公软件，熟练应用常用数据统计和分析方法 
3、具备良好的逻辑思维能力和资源协调的沟通能力，有跨部门多方密切配合的经验和意识 
4、工作具有责任心和耐力，能够积极主动承担工作，拒绝躺平",团队氛围好，领导nice
数据分析师（内容推荐）(J12289),海淀区,易车公司,35k-60k,北京 / 经验3-5年 / 学历不限 /岗位所属职位类型数据分析师 / 全职,"【工作职责】: 
1、负责易车app信息流及其他相关业务的数据分析； 
2、与算法、产品、运营等团队紧密配合，通过科学的统计方法对算法、产品进行有效的数据驱动，提供可落地的优化意见，提升业务指标的增长； 
3、针对核心业务搭建数据指标体系，迅速定位业务问题； 
4、提出有效的实验效果和收益评估方案，及时的反馈实验所带来的影响； 
5、深度参与AB实验分析流程，提升AB测试的精准性和有效性，实现实验策略的快速迭代； 
6、对业务核心指标进行定期的复盘及专题分析，挖掘数据背后有价值的信息。 
7、有一定的团队管理经验。 
 
【任职资格】: 
1、本科及以上学历，统计学、数学、计算机相关专业优先，5年以上数据分析相关经验； 
2、精通统计学知识，了解机器学习模型，SQL必须，掌握Python、R等数据挖掘工具； 
3、具备数据可视化能力，能够独立产出高质量的数据分析报告； 
4、对待工作认真严谨，思维逻辑优秀，善于发现问题和解决问题，良好的沟通协作能力。",技术驱动
游戏数据分析师,望京,陌陌,15k-30k,北京 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责：
1、构建并完善游戏运营数据分析体系，负责日常游戏业务相关的数据整理、统计、分析，撰写和汇总分析报告；
2、针对游戏进行专项数据分析，包括但不限于用户生命周期价值、留存、流水、用户画像分析等，为运营决策、游戏优化、投放及推广策略提供数据支持；
3、提炼数据需求，与团队协作进行数据建模工作，推动完善游戏精细化运营数据分析体系。
岗位要求：
1、3年以上移动互联网数据分析经验，有游戏公司、互联网广告公司经验优先；
2、良好的数据敏感度，对全生命周期的数据工作有深刻理解，包括：埋点、数据提取、数据处理、可视化、分析与建模；
3、能独立完成数据提取与清洗，分析业务问题，并能够基于分析结论提出改进方向；
4、良好的数学能力和学习能力，对游戏行业有较好的理解和热情；
5、统计学、应用数学、计算机等专业学士及以上学历（优秀者可放宽），有丰富的分析经验和成熟的方法论，熟练掌握SQL/SPSS/R/Python等分析工具。",团队精湛
数据分析师 (MJ000045),朝阳区,琥珀创想,15k-25k,北京 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责：

1. 负责公司出海游戏或工具及内容产品线的商业化运营及数据分析；；
2. 负责监测及分析游戏产品数据漏斗及ROI指标；
3. 配合数据产品经理，完善数据分析工具及数据产品；
4. 对接游戏产品线，满足产品线的个性化数据需求；

任职要求：

1. 本科及以上学历，计算机、数学、统计、经济、金融、物理、通信工程等相关专业优先；
2. 1-3年工作经验，1年以上数据分析师经验，熟练掌握：SQL/Excel ；
3. 数据敏感，有很强的数据分析能力和严密的逻辑，能够根据业务数据提出策略优化的方向和思路；
4. 善于沟通，逻辑清晰，具备良好的计划、组织、沟通和执行能力以及优秀的全局观和整体规划能力；
5. 具备极高的工作热情，有较强的自我驱动能力、承压能力和学习能力，喜欢独立思考，对事物有自己的见解，能主动发现问题、解决问题、目标导向；
6. 加分项：熟练掌握Python语言或有机器学习相关工作学习经验。",午晚餐；六险一金；高效协作的团队；信息共享
商业数据分析师,望京,粉笔网,15k-20k,北京 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责：
1、根据行业、市场和公司业务发展趋势，识别业务活动中的影响因子及关键指标，包括但不限于收入影响因子，影响各项成本的关键指标、市场环境分析等。
2、:了解公司当前数据现状，收集并整理数据，针对1中的各项指标进行专项分析，设计指标监控体系。
3、根据1和2中的工作积累，将业务数据连点成线，提炼产品需求，推动决策支持数据可视化及预算分析组内工作自动化。

任职要求：
1、本科学历，3年左右商业分析、财务咨询、财务分析、财务BP工作经验优先
2、对数据流敏感度高，擅长归纳总结；excel公式及快捷键熟练，擅长数据处理
3、踏实、善于沟通、悟性高、适应性强，长期有耐心",五险一金、补充医疗
数据分析师 (MJ000078),望京,好好住,25k-35k,北京 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"【岗位职责】
1. 负责运营数据分析，维护公司运营指标体系，针对各个业务线开展数据分析，撰写专业数据分析报告等工作；
2. 负责公司运营监控报表体系的日常维护，包括数据更新，指标解读，异常分析等；
3. 理解公司重点关注工作，收集各业务部门的数据需求，并建立分析报表；
4. 深入业务，理解业务逻辑，根据业务阶段性调整给出数据建议。
【任职要求】
1. **学校应用数学、统计学、计算机科学等相关专业，本科及以上学历；
2. 熟练掌握SQL, Python, R, Excel，有数据可视化经验者优先；
3. 熟练掌握常用分析方法（深度分析、漏斗分析、群组分析等）；
4. 对数字、产品和业务逻辑敏感，具有良好的逻辑分析和系统思维能力；
5. 好学、聪明、勤奋、自驱、正直。",五险一金 年终奖 周末双休 氛围超好
高级数据分析师,望京,嘀嗒出行,20k-30k,北京 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"一个高效务实型互联网公司
加班少，氛围好，福利健全，组织扁平
大咖云集，团队优秀，学习发展空间大
用户**，出行服务行业深耕，我们的使命是 让出行变得愉悦和有趣
广阔天地，大有可为
总而言之都挺好~美中不足少个你~期待加入嘀嗒，与我们共同成长~！


岗位职责：
 • 对出行运营的关键数据进行监控和分析
 • 基于数据提出运营策略，为产品和运营提供决策支持
 • 对不同策略做灰度测试，并监控和分析对比数据，针对数据分析结论提出有指导意义的分析建议
 • 系统化监控指标，配合技术与产品经理完善数据产品

职位要求：

 • 对数据敏感，较强的逻辑分析能力和文字表达能力；
 • 可运用图表有效表达数据分析报告，使分析结果一目了然
 • 掌握R、SPSS、SAS、Python的优先；
 • 熟悉数据挖掘的思路与常用数据挖掘算法
 • 善于沟通，有责任心，学习能力强，能够承担一定的工作压力；
 • 数学、统计学、计算机相关专业或工作背景优先（985/211）
 • 热爱出行行业，相信通过技术可以提升城市交通效率",发展空间大 福利好
数据分析师-北京,海淀区,神策数据,15k-30k,北京 / 经验3-5年 / 学历不限 /岗位所属职位类型数据分析师 / 全职,"工作职责：
1、从客户业务场景和数据使用场景出发，引导、协助客户梳理数据应用需求，指导客户完成多维度指标体系搭建
2、协助客户完成数据采集方案、数据质量校验、系统配置等工作，为客户提供贴合业务场景的产品应用价值与使用方法培训
3、梳理客户成功案例，形成行业指标体系搭建、数据体系采集、数据分析应用等解决方案，沉淀各业务领域的知识库
4、与产品部门、技术部门配合，基于项目实践，产出产品改进需求，推动产品持续优化与完善
岗位要求：
1、3年以上互联网或咨询行业数据相关的工作经验；
2、熟练使用统计分析工具，逻辑严谨，能够独立分析和解决问题；
3、具备优秀的沟通及服务意识，良好的现场表达能力，能够独立负责和推进项目；
4、具备极强的学习能力和自我驱动意识，能够独立探索并协同解决问题；
5、对大数据行业感兴趣，具备行为数据的采集、分析经验优先",大数据项目 多业务场景
数据分析师(J10408),呼家楼,宝宝树,15k-25k,北京 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责:
1.搭建业务数据指标体系，完整并准确反映业务趋势和变化，及时发现和定位问题
2.独立完成数据分析项目，包括但不限于产品功能复盘，运营策略效果分析
3.开发自动化报表和邮件，提升数据产品化水平
4.将数据需求转化为埋点方案，协助研发采集数据，确保数据上报准确和完整
5.完成临时性数据查询的需求

任职要求：
1.本科及以上学历，数学、统计学、计算机相关专业，3年以上互联网公司数据分析工作经验
2.拥有用户分析经验，内容、社区领域的分析经验更优
3.熟练掌握SQL、tableau、python等语言或分析工具进行数据分析工作
4.具有较强结构化思维、逻辑思维能力，具备优秀的信息整合和分析能力
5.具备一定的抗压能力、沟通能力",五险一金 补充医疗 上市公司
数据运营分析师,大望路,盈米基金,20k-30k,北京 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1、深入了解业务，根据业务流程搭建数据监控体系，负责为业务团队提供运营过程中的数据报表，为业务指标异常提供预警、监测、归因和解读； 
2、实时跟踪业务部门的运营状况，根据业务中的关键流程或节点进行数据分析，需分析有结论； 
3、结合业务目标，挖掘用户需求和业务价值，为策略制定和决策提供有力支撑； 
4、熟悉业务，熟悉金融，熟悉运营工作内容，能够站在业务角度梳理需求，推动数据产品化，为运营提供抓手，提高运营效率； 
5、定期迭代数据模型，保障业务健康度； 
6，与技术、产品、数据团队沟通协作，推动指标优化及数据指标使用场景的落地。 
 
任职要求： 
1、本科及以上学历，5年以上数据分析师工作经验，互联网/金融行业背景经验优先； 
2、熟练掌握sql等数据分析工具，能够使用python、R、excel等工具实现数据可视化； 
3、具备快速学习能力，能在短期内快速了解业务逻辑； 
4、拥有强烈的责任心、好奇心、自驱力和抗压能力，有良好的团队协作能力； 
5、具备一定的项目管理能力、时间管理能力、独立思考能力和沟通表达能力。",数据运营
高级数据分析工程师,西二旗,金山办公软件,25k-35k,北京 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"职位描述： 
 
1.对亿计的办公用户数据进行深度挖掘，引导产品、运营，实现增长目标; 
 
2.能够提供完整数据分析解决方案，以数据引导产品运营策略，以数据驱动增长。 
 
3.建立和完善产品增长相关的数据探索工具，提升业务效率。 
 
任职资格： 
 
1.熟练掌握Hive/Presto/SQL,精通excel,熟练Python/R等 善于将统计学及数学方法应用于业务 
 
2.逻辑能力出众，具备分析解决问题的能力，有建立互联网商业数据模型的能力者优先。 
 
3.产品运营知识丰富，有参与深度商业产品分析并有效指导产品运营的具体案例 
 
4.较强的沟通能力和团队合作能力，勇于承担工作压力； 
 
5.严谨的逻辑思维、数理逻辑分析能力强，优秀的数值敏感性。",六险一金 免费健身房 年度旅游
高级数据分析师（酒店）（MJ004699）,中关村,去哪儿网,30k-50k,北京 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责：

1. 以数据分析为基础，形成明确且详实的方案及策略输出，为公司管理层提供有质量的决策依据；

2. 建立完整的数据体系，通过监控快速精准的发现运营问题，并通过深入分析，形成业务分析报告；

3. 支持业务相关的数据需求，并对于常用、重要需求进行收集，最终完成系统化工具的开发。 

任职资格： 

1. 本科以上学历；

2. 具有3年以上的数据分析或者数据挖掘经验，电商、O2O行业；

3. 极强的数据敏感性、逻辑能力，能建立分析模型，撰写分析报告；

4. 熟悉SQL以及EXCEL，熟练操作Excel、PPT、Tableau、Visio等数据处理及可视化工具,有R语言python基础，熟悉相关聚类分析、回归分析、主成分分析等常用方法,熟悉HTML语言；

5. 具有较强的沟通表达能力，熟悉在线旅游行业者优先

6、住宿行业经验者优先。",团队优秀
数据分析师,海淀区,聚禾信,10k-15k,北京 / 经验不限 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"职责描述： 
1. 梳理零售金融数字化转型的业务场景、技术手段和应用实践，形成标准化产品方案。 
2. 负责金融行业大数据的清洗、加工、建模以及决策分析，并形成分析报告。 
3. 负责金融营销、风控等客户经营数字化场景的模型训练、验证与优化。 
 
职位要求 
1. 统计学、应用数学、计算机等相关专业，*****本科及以上学历； 
2. 对新知识与业务的快速学习和深入理解能力； 
3. 熟练使用Excel、SAS、Python、R等数据分析工具软件； 
4. 较强的数据敏感度、逻辑思维能力与结构化分析能力，善于从海量数据分析提炼规律； 
5. 有责任心，良好的沟通能力和组织管理能力以及心理承受能力，勇于接受挑战。",发展空间大、五险一金、福利待遇好
高级数据分析师,海淀区,微财数科,25k-35k,北京 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责： 
1、参与公司各项业务的数据监控、解读与分析，通过专题报告、专题建模为产品、市场、运营提供数据支持； 
2、分析用户行为数据，建立用户标签体系，并能实际应用到业务中带来实际商业价值； 
3、对竞品、用户及市场数据的研究和分析，梳理最佳实践，输出行研报告。 
任职要求： 
1、本科或以上学历，计算机、统计、数学等相关专业毕业； 
2、至少熟练掌握一种查询工具（SQL、hive），熟练掌握tableau； 
3、具有充分的数据敏感度，能从数据中发现数据中隐含的变化和问题，能够提炼核心结论并完整撰写专业报告； 
4、优秀的分析问题、解决问题的能力，并能够把合理的思路成功应用于实践。",六险一金，14薪，交通便利，晋升空间
数据分析,海淀区,今日水印相机,15k-25k,北京 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1. 支持团队内部的数据需求，数据分析需求； 
2. 维护埋点体系，为埋点体系的准确性负责； 
3. 对“今日水印相机”产品和用户开展数据分析，提供准确的数据分析报告。 
岗位要求 
1． 本科及以上，数学、统计学、计算机等相关专业优先，具备1年数据分析工作经验或数据分析相关项目经验 
2． 熟练使用数据分析工具，如EXCEL、SQL、SPSS等，掌握python，R的优先； 
3． 对互联网数据分析有浓厚的兴趣，有志于在互联网数据分析行业发展； 
4． 有良好的沟通协作能力及有良好的数据感知能力，认真负责，细心，学习能力强。",行业独角兽
商业分析师（经营分析与数据基建）,朝阳区,美团,30k-50k,北京 / 经验不限 / 学历不限 /岗位所属职位类型BI工程师 / 全职,"美团外卖是美团旗下网络订餐平台，自2013年11月正式上线以来，秉承“帮大家吃得更好，生活更好”的使命，始终聚焦于消费者“吃”的需求。通过科技连接消费者和商家，依托庞大的骑手团队，搭建起了覆盖全国2800个市县的实时配送网络，以“线上+线下”的业务模式，为消费者提供品质化、多样化的餐饮外卖服务。 
美团外卖已经成为全球领先的餐饮外卖服务提供商，在加强平台自身建设的同时，致力于运用数字化技术推动餐饮行业的供给侧结构性改革，协同商家、用户和骑手等产业链上下游共同打造互惠共赢的合作生态，让餐饮行业在数字化时代焕发新的生机，让消费者拥有更加轻松、便捷、高效的用餐体验。 
 
岗位职责 
该岗位核心职责可概括为三块：主要负责经营分析基础能力建设、参与数据基建、协助数据治理。具体职责展开如下： 
1）根据公司战略导向及业务发展需求，升级迭代经营分析方法及指标体系，对既有指标设定评价标准，保证指标的客观性、灵敏性、可解释性、对业务动作的指示性； 
2）研究影响业务发展的内部及外部因素，对其中内部因素找到关键可控动作；对外部因素采集数据并建模，增强对核心经营结果的解释及预测能力； 
3）定期搜集并学习对标企业的工作理念及方法论，沉淀出对自身业务有价值的认知迭代，为公司战略目标及决策提供重要参考； 
4）协同产研团队，推进数据基建及治理，保障数据的科学性及可用性； 
5）不定期完成专题分析任务，为业务提供阶段性策略依据； 
6）不定期承接领导安排的临时任务，高质量完成交付。 
 
岗位基本需求 
1）研究生学历或以上，数学、统计学、经济学、管理学或其他理工科专业。有学术经历者优先； 
2）4年或以上数据分析/商业分析相关经验。有互联网大厂经历者优先； 
3）具有敏锐的商业洞察及缜密的逻辑思维，可以从不同的商业模式中快速捕捉共同点及差异点，并形成体系化认知沉淀。对餐饮业有浓厚兴趣者优先； 
4）具有扎实的数理统计基本功，熟练掌握常见的数据分析方法，熟练使用SQL、Hive、R/Python等工具。有因果推断相关经验者优先； 
5）对探索性研究工作抱有浓厚兴趣，愿意探究行业发展趋势背后的驱动因素； 
6）具有卓越的工作主动性、计划能力及协同能力，对工作结果交付有高度的责任心。有团队/项目管理经验者优先。 
 
具备以下者优先 
1）学术背景； 
2）互联网大厂背景； 
3）对餐饮行业有强烈兴趣； 
4）有归因分析、因果推断相关经验； 
5）对中长期研究感兴趣。 
 
岗位亮点 
1）公司核心业务，可快速了解行业现状，理解业务核心策略； 
2）核心部门里的核心团队，团队成员教育&工作背景优异，专业能力强，学习氛围好，同事间关系融洽，团结互助； 
3）工作内容具有探索性，机遇与挑战并存，成长性强； 
4）有机会让商业分析及数据科学相结合，在商业场景中释放巨大能量，能力模型更加立体。 
 
 
其他补充信息 
请尽量不找券商、咨询公司背景的人。",发展空间大
商业课教学设计经理（java、数据分析）,海淀区,慕课网,15k-20k,北京 / 经验3-5年 / 本科及以上 /岗位所属职位类型Java讲师 / 全职,"1、负责商业课程需求调研； 
2、负责商业课程竞品分析； 
3、负责商业课程选题挖掘； 
4、负责商业课程大纲设计（教学维度）； 
5、负责评审技术专家合作资质； 
6、负责培养新讲师，维护老讲师； 
7、负责与讲师一起打磨课程质量和提升课程商业价值； 
8、负责审核课程PPT，视频质量； 
9、负责与老师一起制定课程制作进度计划并推进进度； 
10、负责课程文案核心卖点提炼和素材收集与加工； 
11、负责课程创建与内容编排上架； 
12、负责付费学员群维护； 
13、负责学习回访与用户学习问题收集； 
14、负责课程升级迭代。",行业翘楚
数据分析实习岗-python-北京,常营,北京遥领医疗科技有限公司,5k-6k,北京 / 在校/应届 / 硕士及以上 /岗位所属职位类型数据分析师 / 实习,"注：面试通过后一周内需到岗！ 
 
岗位职责： 
 
1、协助完成项目数据处理工作，包括采集、抓取、清洗、整合等； 
 
2、协助与研发团队沟通，确保数据处理过程顺利、高效； 
 
3、配合项目组与客户沟通，确保项目进度； 
 
4、完成领导交办的其他工作。 
 
 
任职资格： 
 
1、 在校本科、研究生，每周至少实习4天，至少实习5个月时间，计算机、统计相关专业； 
 
2、 会使用Python等脚本语言，使用过Linux系统，有良好的编码习惯； 
 
3、 责任感强，具有良好的团队合作精神； 
 
实习薪资：220元-230元/天，可提供实习证明 。",领导nice，团队氛围好，创新型医疗科技，AI智能
数据分析师 (MJ000078),望京,好好住,25k-35k,北京 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"【岗位职责】
1. 负责运营数据分析，维护公司运营指标体系，针对各个业务线开展数据分析，撰写专业数据分析报告等工作；
2. 负责公司运营监控报表体系的日常维护，包括数据更新，指标解读，异常分析等；
3. 理解公司重点关注工作，收集各业务部门的数据需求，并建立分析报表；
4. 深入业务，理解业务逻辑，根据业务阶段性调整给出数据建议。
【任职要求】
1. **学校应用数学、统计学、计算机科学等相关专业，本科及以上学历；
2. 熟练掌握SQL, Python, R, Excel，有数据可视化经验者优先；
3. 熟练掌握常用分析方法（深度分析、漏斗分析、群组分析等）；
4. 对数字、产品和业务逻辑敏感，具有良好的逻辑分析和系统思维能力；
5. 好学、聪明、勤奋、自驱、正直。",五险一金 年终奖 周末双休 氛围超好
高级数据分析师,望京,嘀嗒出行,20k-30k,北京 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"一个高效务实型互联网公司
加班少，氛围好，福利健全，组织扁平
大咖云集，团队优秀，学习发展空间大
用户**，出行服务行业深耕，我们的使命是 让出行变得愉悦和有趣
广阔天地，大有可为
总而言之都挺好~美中不足少个你~期待加入嘀嗒，与我们共同成长~！


岗位职责：
 • 对出行运营的关键数据进行监控和分析
 • 基于数据提出运营策略，为产品和运营提供决策支持
 • 对不同策略做灰度测试，并监控和分析对比数据，针对数据分析结论提出有指导意义的分析建议
 • 系统化监控指标，配合技术与产品经理完善数据产品

职位要求：

 • 对数据敏感，较强的逻辑分析能力和文字表达能力；
 • 可运用图表有效表达数据分析报告，使分析结果一目了然
 • 掌握R、SPSS、SAS、Python的优先；
 • 熟悉数据挖掘的思路与常用数据挖掘算法
 • 善于沟通，有责任心，学习能力强，能够承担一定的工作压力；
 • 数学、统计学、计算机相关专业或工作背景优先（985/211）
 • 热爱出行行业，相信通过技术可以提升城市交通效率",发展空间大 福利好
数据分析师-北京,海淀区,神策数据,15k-30k,北京 / 经验3-5年 / 学历不限 /岗位所属职位类型数据分析师 / 全职,"工作职责：
1、从客户业务场景和数据使用场景出发，引导、协助客户梳理数据应用需求，指导客户完成多维度指标体系搭建
2、协助客户完成数据采集方案、数据质量校验、系统配置等工作，为客户提供贴合业务场景的产品应用价值与使用方法培训
3、梳理客户成功案例，形成行业指标体系搭建、数据体系采集、数据分析应用等解决方案，沉淀各业务领域的知识库
4、与产品部门、技术部门配合，基于项目实践，产出产品改进需求，推动产品持续优化与完善
岗位要求：
1、3年以上互联网或咨询行业数据相关的工作经验；
2、熟练使用统计分析工具，逻辑严谨，能够独立分析和解决问题；
3、具备优秀的沟通及服务意识，良好的现场表达能力，能够独立负责和推进项目；
4、具备极强的学习能力和自我驱动意识，能够独立探索并协同解决问题；
5、对大数据行业感兴趣，具备行为数据的采集、分析经验优先",大数据项目 多业务场景
数据分析师(J10408),呼家楼,宝宝树,15k-25k,北京 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责:
1.搭建业务数据指标体系，完整并准确反映业务趋势和变化，及时发现和定位问题
2.独立完成数据分析项目，包括但不限于产品功能复盘，运营策略效果分析
3.开发自动化报表和邮件，提升数据产品化水平
4.将数据需求转化为埋点方案，协助研发采集数据，确保数据上报准确和完整
5.完成临时性数据查询的需求

任职要求：
1.本科及以上学历，数学、统计学、计算机相关专业，3年以上互联网公司数据分析工作经验
2.拥有用户分析经验，内容、社区领域的分析经验更优
3.熟练掌握SQL、tableau、python等语言或分析工具进行数据分析工作
4.具有较强结构化思维、逻辑思维能力，具备优秀的信息整合和分析能力
5.具备一定的抗压能力、沟通能力",五险一金 补充医疗 上市公司
数据运营分析师,大望路,盈米基金,20k-30k,北京 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1、深入了解业务，根据业务流程搭建数据监控体系，负责为业务团队提供运营过程中的数据报表，为业务指标异常提供预警、监测、归因和解读； 
2、实时跟踪业务部门的运营状况，根据业务中的关键流程或节点进行数据分析，需分析有结论； 
3、结合业务目标，挖掘用户需求和业务价值，为策略制定和决策提供有力支撑； 
4、熟悉业务，熟悉金融，熟悉运营工作内容，能够站在业务角度梳理需求，推动数据产品化，为运营提供抓手，提高运营效率； 
5、定期迭代数据模型，保障业务健康度； 
6，与技术、产品、数据团队沟通协作，推动指标优化及数据指标使用场景的落地。 
 
任职要求： 
1、本科及以上学历，5年以上数据分析师工作经验，互联网/金融行业背景经验优先； 
2、熟练掌握sql等数据分析工具，能够使用python、R、excel等工具实现数据可视化； 
3、具备快速学习能力，能在短期内快速了解业务逻辑； 
4、拥有强烈的责任心、好奇心、自驱力和抗压能力，有良好的团队协作能力； 
5、具备一定的项目管理能力、时间管理能力、独立思考能力和沟通表达能力。",数据运营
